;$FILEVERSION=2.0
;$STARTTIME=45232.8661187384
;$COLUMNS=N,O,T,I,d,l,D
;
;   Start time: 2023/11/2 20:47:12.659.0
;   Generated by PCAN-View v4.3.4.615
;-------------------------------------------------------------------------------
;   Connection                 Bit rate
   6942     14275.338 DT     0281 Rx 8  00 00 00 00 18 E2 2D 00 
   6943     14278.606 DT     0080 Rx 0  
   6944     14278.707 DT     0201 Rx 6  0F 00 9F 58 14 00 
   6945     14279.172 DT     0181 Rx 8  00 80 37 92 66 2B 14 00 
   6946     14279.295 DT     0281 Rx 8  00 00 00 00 60 E2 2B 00 
   6947     14282.594 DT     0080 Rx 0  
   6948     14282.696 DT     0201 Rx 6  0F 00 99 85 14 00 
   6949     14283.192 DT     0181 Rx 8  00 80 37 92 81 58 14 00 
   6950     14283.315 DT     0281 Rx 8  00 00 00 00 E0 8B 2F 00 
   6951     14286.584 DT     0080 Rx 0  
   6952     14286.687 DT     0201 Rx 6  0F 00 5A B2 14 00 
   6953     14287.157 DT     0181 Rx 8  00 80 37 92 14 7E 14 00 
   6954     14287.276 DT     0281 Rx 8  00 00 00 00 50 F1 22 00 
   6955     14290.572 DT     0080 Rx 0  
   6956     14290.675 DT     0201 Rx 6  0F 00 DF DE 14 00 
   6957     14291.355 DT     0181 Rx 8  00 80 37 92 82 AD 14 00 
   6958     14291.475 DT     0281 Rx 8  00 00 00 00 38 06 35 00 
   6959     14294.561 DT     0080 Rx 0  
   6960     14294.665 DT     0201 Rx 6  0F 00 29 0B 15 00 
   6961     14295.150 DT     0181 Rx 8  00 80 37 92 30 D7 14 00 
   6962     14295.272 DT     0281 Rx 8  00 00 00 00 B0 D5 24 00 
   6963     14298.553 DT     0080 Rx 0  
   6964     14298.653 DT     0201 Rx 6  0F 00 33 37 15 00 
   6965     14299.143 DT     0181 Rx 8  00 80 37 92 10 08 15 00 
   6966     14299.265 DT     0281 Rx 8  00 00 00 00 30 A8 36 00 
   6967     14302.542 DT     0080 Rx 0  
   6968     14302.644 DT     0201 Rx 6  0F 00 FE 62 15 00 
   6969     14303.161 DT     0181 Rx 8  00 80 37 92 17 33 15 00 
   6970     14303.282 DT     0281 Rx 8  00 00 00 00 C0 EA 27 00 
   6971     14306.532 DT     0080 Rx 0  
   6972     14306.634 DT     0201 Rx 6  0F 00 86 8E 15 00 
   6973     14307.007 DT     0181 Rx 8  00 80 37 92 17 33 15 00 
   6974     14307.129 DT     0281 Rx 8  00 00 00 00 60 7D 27 00 
   6975     14310.522 DT     0080 Rx 0  
   6976     14310.621 DT     0201 Rx 6  0F 00 CA B9 15 00 
   6977     14311.119 DT     0181 Rx 8  00 80 37 92 92 88 15 00 
   6978     14311.241 DT     0281 Rx 8  00 00 00 00 30 37 34 00 
   6979     14314.512 DT     0080 Rx 0  
   6980     14314.613 DT     0201 Rx 6  0F 00 C9 E4 15 00 
   6981     14315.169 DT     0181 Rx 8  00 80 37 92 80 B5 15 00 
   6982     14315.292 DT     0281 Rx 8  00 00 00 00 B0 34 2A 00 
   6983     14318.501 DT     0080 Rx 0  
   6984     14318.603 DT     0201 Rx 6  0F 00 80 0F 16 00 
   6985     14319.161 DT     0181 Rx 8  00 80 37 92 B8 E8 15 00 
   6986     14319.283 DT     0281 Rx 8  00 00 00 00 C0 13 36 00 
   6987     14322.491 DT     0080 Rx 0  
   6988     14322.595 DT     0201 Rx 6  0F 00 EF 39 16 00 
   6989     14323.124 DT     0181 Rx 8  00 80 37 92 EB 1F 16 00 
   6990     14323.246 DT     0281 Rx 8  00 00 00 00 60 BE 31 00 
   6991     14326.481 DT     0080 Rx 0  
   6992     14326.585 DT     0201 Rx 6  0F 00 12 64 16 00 
   6993     14327.016 DT     0181 Rx 8  00 80 37 92 36 4B 16 00 
   6994     14327.140 DT     0281 Rx 8  00 00 00 00 60 06 26 00 
   6995     14330.472 DT     0080 Rx 0  
   6996     14330.575 DT     0201 Rx 6  0F 00 E9 8D 16 00 
   6997     14331.135 DT     0181 Rx 8  00 80 37 92 25 73 16 00 
   6998     14331.254 DT     0281 Rx 8  00 00 00 00 B8 9E 26 00 
   6999     14334.462 DT     0080 Rx 0  
   7000     14334.564 DT     0201 Rx 6  0F 00 72 B7 16 00 
   7001     14335.139 DT     0181 Rx 8  00 80 37 92 72 9D 16 00 
   7002     14335.260 DT     0281 Rx 8  00 00 00 00 F8 AB 29 00 
   7003     14338.450 DT     0080 Rx 0  
   7004     14338.553 DT     0201 Rx 6  0F 00 AB E0 16 00 
   7005     14339.109 DT     0181 Rx 8  00 80 37 92 98 C6 16 00 
   7006     14339.233 DT     0281 Rx 8  00 00 00 00 60 83 26 00 
   7007     14342.441 DT     0080 Rx 0  
   7008     14342.540 DT     0201 Rx 6  0F 00 93 09 17 00 
   7009     14342.999 DT     0181 Rx 8  00 80 37 92 FC EE 16 00 
   7010     14343.121 DT     0281 Rx 8  00 00 00 00 C0 EA 27 00 
   7011     14346.430 DT     0080 Rx 0  
   7012     14346.530 DT     0201 Rx 6  0F 00 27 32 17 00 
   7013     14347.112 DT     0181 Rx 8  00 80 37 92 20 18 17 00 
   7014     14347.234 DT     0281 Rx 8  00 00 00 00 C8 48 26 00 
   7015     14350.419 DT     0080 Rx 0  
   7016     14350.518 DT     0201 Rx 6  0F 00 67 5A 17 00 
   7017     14351.119 DT     0181 Rx 8  00 80 37 92 8A 3F 17 00 
   7018     14351.241 DT     0281 Rx 8  00 00 00 00 D0 1D 26 00 
   7019     14354.408 DT     0080 Rx 0  
   7020     14354.514 DT     0201 Rx 6  0F 00 50 82 17 00 
   7021     14355.006 DT     0181 Rx 8  00 80 37 92 6D 68 17 00 
   7022     14355.126 DT     0281 Rx 8  00 00 00 00 68 58 26 00 
   7023     14358.398 DT     0080 Rx 0  
   7024     14358.498 DT     0201 Rx 6  0F 00 E1 A9 17 00 
   7025     14359.122 DT     0181 Rx 8  00 80 37 92 42 8F 17 00 
   7026     14359.244 DT     0281 Rx 8  00 00 00 00 00 99 25 00 
   7027     14362.387 DT     0080 Rx 0  
   7028     14362.489 DT     0201 Rx 6  0F 00 18 D1 17 00 
   7029     14363.112 DT     0181 Rx 8  00 80 37 92 88 B7 17 00 
   7030     14363.235 DT     0281 Rx 8  00 00 00 00 A0 9C 27 00 
   7031     14366.375 DT     0080 Rx 0  
   7032     14366.479 DT     0201 Rx 6  0F 00 F4 F7 17 00 
   7033     14367.111 DT     0181 Rx 8  00 80 37 92 2A DD 17 00 
   7034     14367.233 DT     0281 Rx 8  00 00 00 00 80 DD 24 00 
   7035     14370.367 DT     0080 Rx 0  
   7036     14370.468 DT     0201 Rx 6  0F 00 73 1E 18 00 
   7037     14370.977 DT     0181 Rx 8  00 80 37 92 08 05 18 00 
   7038     14371.097 DT     0281 Rx 8  00 00 00 00 48 75 29 00 
   7039     14374.356 DT     0080 Rx 0  
   7040     14374.457 DT     0201 Rx 6  0F 00 94 44 18 00 
   7041     14375.090 DT     0181 Rx 8  00 80 37 92 E2 29 18 00 
   7042     14375.209 DT     0281 Rx 8  00 00 00 00 E8 A2 24 00 
   7043     14378.344 DT     0080 Rx 0  
   7044     14378.446 DT     0201 Rx 6  0F 00 55 6A 18 00 
   7045     14378.962 DT     0181 Rx 8  00 80 37 92 B5 4F 18 00 
   7046     14379.087 DT     0281 Rx 8  00 00 00 00 20 ED 24 00 
   7047     14382.334 DT     0080 Rx 0  
   7048     14382.433 DT     0201 Rx 6  0F 00 B5 8F 18 00 
   7049     14383.062 DT     0181 Rx 8  00 80 37 92 A6 75 18 00 
   7050     14383.183 DT     0281 Rx 8  00 00 00 00 98 DF 23 00 
   7051     14386.324 DT     0080 Rx 0  
   7052     14386.428 DT     0201 Rx 6  0F 00 B1 B4 18 00 
   7053     14387.074 DT     0181 Rx 8  00 80 37 92 6A 9A 18 00 
   7054     14387.199 DT     0281 Rx 8  00 00 00 00 00 28 23 00 
   7055     14390.313 DT     0080 Rx 0  
   7056     14390.417 DT     0201 Rx 6  0F 00 4A D9 18 00 
   7057     14390.966 DT     0181 Rx 8  00 80 37 92 09 C0 18 00 
   7058     14391.088 DT     0281 Rx 8  00 00 00 00 B0 E1 22 00 
   7059     14394.303 DT     0080 Rx 0  
   7060     14394.408 DT     0201 Rx 6  0F 00 7C FD 18 00 
   7061     14395.085 DT     0181 Rx 8  00 80 37 92 A1 E3 18 00 
   7062     14395.205 DT     0281 Rx 8  00 00 00 00 18 A7 22 00 
   7063     14398.291 DT     0080 Rx 0  
   7064     14398.393 DT     0201 Rx 6  0F 00 47 21 19 00 
   7065     14399.042 DT     0181 Rx 8  00 80 37 92 0C 09 19 00 
   7066     14399.163 DT     0281 Rx 8  00 00 00 00 F0 EE 25 00 
   7067     14402.281 DT     0080 Rx 0  
   7068     14402.382 DT     0201 Rx 6  0F 00 A9 44 19 00 
   7069     14403.082 DT     0181 Rx 8  00 80 37 92 0C 2B 19 00 
   7070     14403.204 DT     0281 Rx 8  00 00 00 00 A8 8F 22 00 
   7071     14406.271 DT     0080 Rx 0  
   7072     14406.373 DT     0201 Rx 6  0F 00 A0 67 19 00 
   7073     14407.038 DT     0181 Rx 8  00 80 37 92 80 4E 19 00 
   7074     14407.163 DT     0281 Rx 8  00 00 00 00 D0 35 22 00 
   7075     14410.260 DT     0080 Rx 0  
   7076     14410.361 DT     0201 Rx 6  0F 00 2D 8A 19 00 
   7077     14411.045 DT     0181 Rx 8  00 80 37 92 69 71 19 00 
   7078     14411.169 DT     0281 Rx 8  00 00 00 00 D0 41 20 00 
   7079     14414.249 DT     0080 Rx 0  
   7080     14414.350 DT     0201 Rx 6  0F 00 4C AC 19 00 
   7081     14415.036 DT     0181 Rx 8  00 80 37 92 97 93 19 00 
   7082     14415.155 DT     0281 Rx 8  00 00 00 00 E0 E5 20 00 
   7083     14418.238 DT     0080 Rx 0  
   7084     14418.339 DT     0201 Rx 6  0F 00 FC CD 19 00 
   7085     14419.045 DT     0181 Rx 8  00 80 37 92 94 B6 19 00 
   7086     14419.168 DT     0281 Rx 8  00 00 00 00 98 6E 21 00 
   7087     14422.229 DT     0080 Rx 0  
   7088     14422.330 DT     0201 Rx 6  0F 00 3D EF 19 00 
   7089     14422.938 DT     0181 Rx 8  00 80 37 92 C8 D6 19 00 
   7090     14423.063 DT     0281 Rx 8  00 00 00 00 38 07 20 00 
   7091     14426.216 DT     0080 Rx 0  
   7092     14426.323 DT     0201 Rx 6  0F 00 0C 10 1A 00 
   7093     14427.055 DT     0181 Rx 8  00 80 37 92 76 F8 19 00 
   7094     14427.178 DT     0281 Rx 8  00 00 00 00 F8 5E 21 00 
   7095     14430.206 DT     0080 Rx 0  
   7096     14430.307 DT     0201 Rx 6  0F 00 69 30 1A 00 
   7097     14431.020 DT     0181 Rx 8  00 80 37 92 B3 18 1A 00 
   7098     14431.141 DT     0281 Rx 8  00 00 00 00 10 73 1D 00 
   7099     14434.194 DT     0080 Rx 0  
   7100     14434.298 DT     0201 Rx 6  0F 00 53 50 1A 00 
   7101     14435.035 DT     0181 Rx 8  00 80 37 92 AE 38 1A 00 
   7102     14435.157 DT     0281 Rx 8  00 00 00 00 40 5F 1F 00 
   7103     14438.184 DT     0080 Rx 0  
   7104     14438.285 DT     0201 Rx 6  0F 00 C7 6F 1A 00 
   7105     14438.929 DT     0181 Rx 8  00 80 37 92 A2 59 1A 00 
   7106     14439.051 DT     0281 Rx 8  00 00 00 00 00 B1 21 00 
   7107     14442.174 DT     0080 Rx 0  
   7108     14442.276 DT     0201 Rx 6  0F 00 C5 8E 1A 00 
   7109     14443.041 DT     0181 Rx 8  00 80 37 92 B6 77 1A 00 
   7110     14443.160 DT     0281 Rx 8  00 00 00 00 70 63 1D 00 
   7111     14446.166 DT     0080 Rx 0  
   7112     14446.267 DT     0201 Rx 6  0F 00 4B AD 1A 00 
   7113     14446.908 DT     0181 Rx 8  00 80 37 92 E0 96 1A 00 
   7114     14447.032 DT     0281 Rx 8  00 00 00 00 10 F0 1D 00 
   7115     14450.055 DT     0080 Rx 0  
   7116     14450.156 DT     0201 Rx 6  0F 00 58 CB 1A 00 
   7117     14450.808 DT     0181 Rx 8  00 80 37 92 04 B6 1A 00 
   7118     14450.930 DT     0281 Rx 8  00 00 00 00 58 EA 1C 00 
   7119     14454.045 DT     0080 Rx 0  
   7120     14454.151 DT     0201 Rx 6  0F 00 EC E8 1A 00 
   7121     14454.930 DT     0181 Rx 8  00 80 37 92 E0 D2 1A 00 
   7122     14455.049 DT     0281 Rx 8  00 00 00 00 00 C9 1D 00 
   7123     14458.035 DT     0080 Rx 0  
   7124     14458.136 DT     0201 Rx 6  0F 00 04 06 1B 00 
   7125     14458.811 DT     0181 Rx 8  00 80 37 92 9A F0 1A 00 
   7126     14458.933 DT     0281 Rx 8  00 00 00 00 F0 A7 1C 00 
   7127     14462.024 DT     0080 Rx 0  
   7128     14462.125 DT     0201 Rx 6  0F 00 A0 22 1B 00 
   7129     14462.936 DT     0181 Rx 8  00 80 37 92 26 0E 1B 00 
   7130     14463.058 DT     0281 Rx 8  00 00 00 00 10 08 1A 00 
   7131     14466.012 DT     0080 Rx 0  
   7132     14466.116 DT     0201 Rx 6  0F 00 BE 3E 1B 00 
   7133     14466.787 DT     0181 Rx 8  00 80 37 92 A2 29 1B 00 
   7134     14466.909 DT     0281 Rx 8  00 00 00 00 90 B7 1C 00 
   7135     14470.002 DT     0080 Rx 0  
   7136     14470.104 DT     0201 Rx 6  0F 00 5D 5A 1B 00 
   7137     14470.896 DT     0181 Rx 8  00 80 37 92 FA 45 1B 00 
   7138     14471.016 DT     0281 Rx 8  00 00 00 00 38 2B 1A 00 
   7139     14473.990 DT     0080 Rx 0  
   7140     14474.092 DT     0201 Rx 6  0F 00 7C 75 1B 00 
   7141     14474.892 DT     0181 Rx 8  00 80 37 92 1B 62 1B 00 
   7142     14475.012 DT     0281 Rx 8  00 00 00 00 F8 8E 19 00 
   7143     14477.981 DT     0080 Rx 0  
   7144     14478.082 DT     0201 Rx 6  0F 00 1B 90 1B 00 
   7145     14478.915 DT     0181 Rx 8  00 80 37 92 1D 7C 1B 00 
   7146     14479.037 DT     0281 Rx 8  00 00 00 00 00 5E 1A 00 
   7147     14481.970 DT     0080 Rx 0  
   7148     14482.072 DT     0201 Rx 6  0F 00 38 AA 1B 00 
   7149     14482.785 DT     0181 Rx 8  00 80 37 92 11 97 1B 00 
   7150     14482.906 DT     0281 Rx 8  00 00 00 00 48 D5 19 00 
   7151     14485.961 DT     0080 Rx 0  
   7152     14486.063 DT     0201 Rx 6  0F 00 D1 C3 1B 00 
   7153     14486.885 DT     0181 Rx 8  00 80 37 92 AF B1 1B 00 
   7154     14487.005 DT     0281 Rx 8  00 00 00 00 D8 3A 1A 00 
   7155     14489.950 DT     0080 Rx 0  
   7156     14490.054 DT     0201 Rx 6  0F 00 E7 DC 1B 00 
   7157     14490.783 DT     0181 Rx 8  00 80 37 92 90 C9 1B 00 
   7158     14490.904 DT     0281 Rx 8  00 00 00 00 60 DD 17 00 
   7159     14493.941 DT     0080 Rx 0  
   7160     14494.043 DT     0201 Rx 6  0F 00 77 F5 1B 00 
   7161     14494.900 DT     0181 Rx 8  00 80 37 92 8A E3 1B 00 
   7162     14495.022 DT     0281 Rx 8  00 00 00 00 28 0A 19 00 
   7163     14497.930 DT     0080 Rx 0  
   7164     14498.034 DT     0201 Rx 6  0F 00 81 0D 1C 00 
   7165     14498.892 DT     0181 Rx 8  00 80 37 92 DD FB 1B 00 
   7166     14499.014 DT     0281 Rx 8  00 00 00 00 D8 46 18 00 
   7167     14501.919 DT     0080 Rx 0  
   7168     14502.023 DT     0201 Rx 6  0F 00 04 25 1C 00 
   7169     14502.910 DT     0181 Rx 8  00 80 37 92 20 13 1C 00 
   7170     14503.029 DT     0281 Rx 8  00 00 00 00 E8 85 14 00 
   7171     14505.908 DT     0080 Rx 0  
   7172     14506.010 DT     0201 Rx 6  0F 00 FF 3B 1C 00 
   7173     14506.762 DT     0181 Rx 8  00 80 37 92 C8 2A 1C 00 
   7174     14506.884 DT     0281 Rx 8  00 00 00 00 E8 F0 17 00 
   7175     14509.898 DT     0080 Rx 0  
   7176     14509.999 DT     0201 Rx 6  0F 00 71 52 1C 00 
   7177     14510.873 DT     0181 Rx 8  00 80 37 92 E1 41 1C 00 
   7178     14510.992 DT     0281 Rx 8  00 00 00 00 98 B6 15 00 
   7179     14513.888 DT     0080 Rx 0  
   7180     14513.992 DT     0201 Rx 6  0F 00 59 68 1C 00 
   7181     14514.745 DT     0181 Rx 8  00 80 37 92 9F 58 1C 00 
   7182     14514.869 DT     0281 Rx 8  00 00 00 00 28 16 17 00 
   7183     14517.878 DT     0080 Rx 0  
   7184     14517.981 DT     0201 Rx 6  0F 00 B7 7D 1C 00 
   7185     14518.864 DT     0181 Rx 8  00 80 37 92 30 6D 1C 00 
   7186     14518.986 DT     0281 Rx 8  00 00 00 00 98 BC 14 00 
   7187     14521.865 DT     0080 Rx 0  
   7188     14521.966 DT     0201 Rx 6  0F 00 89 92 1C 00 
   7189     14522.740 DT     0181 Rx 8  00 80 37 92 5D 83 1C 00 
   7190     14522.865 DT     0281 Rx 8  00 00 00 00 E8 7F 15 00 
   7191     14525.854 DT     0080 Rx 0  
   7192     14525.955 DT     0201 Rx 6  0F 00 CE A6 1C 00 
   7193     14526.856 DT     0181 Rx 8  00 80 37 92 57 97 1C 00 
   7194     14526.980 DT     0281 Rx 8  00 00 00 00 20 DC 12 00 
   7195     14529.842 DT     0080 Rx 0  
   7196     14529.944 DT     0201 Rx 6  0F 00 86 BA 1C 00 
   7197     14530.735 DT     0181 Rx 8  00 80 37 92 9C AC 1C 00 
   7198     14530.859 DT     0281 Rx 8  00 00 00 00 70 16 15 00 
   7199     14533.832 DT     0080 Rx 0  
   7200     14533.934 DT     0201 Rx 6  0F 00 B0 CD 1C 00 
   7201     14534.860 DT     0181 Rx 8  00 80 37 92 BD BE 1C 00 
   7202     14534.982 DT     0281 Rx 8  00 00 00 00 30 0F 11 00 
   7203     14537.821 DT     0080 Rx 0  
   7204     14537.927 DT     0201 Rx 6  0F 00 4B E0 1C 00 
   7205     14538.865 DT     0181 Rx 8  00 80 37 92 D1 D2 1C 00 
   7206     14538.987 DT     0281 Rx 8  00 00 00 00 68 47 14 00 
   7207     14541.809 DT     0080 Rx 0  
   7208     14541.913 DT     0201 Rx 6  0F 00 57 F2 1C 00 
   7209     14542.820 DT     0181 Rx 8  00 80 37 92 F5 E4 1C 00 
   7210     14542.945 DT     0281 Rx 8  00 00 00 00 20 6B 10 00 
   7211     14545.798 DT     0080 Rx 0  
   7212     14545.899 DT     0201 Rx 6  0F 00 D2 03 1D 00 
   7213     14546.832 DT     0181 Rx 8  00 80 37 92 BD F6 1C 00 
   7214     14546.956 DT     0281 Rx 8  00 00 00 00 E8 91 12 00 
   7215     14549.788 DT     0080 Rx 0  
   7216     14549.889 DT     0201 Rx 6  0F 00 BC 14 1D 00 
   7217     14550.827 DT     0181 Rx 8  00 80 37 92 CC 08 1D 00 
   7218     14550.948 DT     0281 Rx 8  00 00 00 00 08 75 0F 00 
   7219     14553.777 DT     0080 Rx 0  
   7220     14553.878 DT     0201 Rx 6  0F 00 15 25 1D 00 
   7221     14554.826 DT     0181 Rx 8  00 80 37 92 D5 17 1D 00 
   7222     14554.951 DT     0281 Rx 8  00 00 00 00 48 11 10 00 
   7223     14557.764 DT     0080 Rx 0  
   7224     14557.865 DT     0201 Rx 6  0F 00 DB 34 1D 00 
   7225     14558.721 DT     0181 Rx 8  00 80 37 92 EA 29 1D 00 
   7226     14558.844 DT     0281 Rx 8  00 00 00 00 B0 D0 10 00 
   7227     14561.753 DT     0080 Rx 0  
   7228     14561.855 DT     0201 Rx 6  0F 00 0E 44 1D 00 
   7229     14562.709 DT     0181 Rx 8  00 80 37 92 8E 38 1D 00 
   7230     14562.831 DT     0281 Rx 8  00 00 00 00 80 6D 0D 00 
   7231     14565.744 DT     0080 Rx 0  
   7232     14565.843 DT     0201 Rx 6  0F 00 AE 52 1D 00 
   7233     14566.721 DT     0181 Rx 8  00 80 37 92 8A 47 1D 00 
   7234     14566.841 DT     0281 Rx 8  00 00 00 00 98 5D 0F 00 
   7235     14569.732 DT     0080 Rx 0  
   7236     14569.833 DT     0201 Rx 6  0F 00 B9 60 1D 00 
   7237     14570.827 DT     0181 Rx 8  00 80 37 92 65 57 1D 00 
   7238     14570.951 DT     0281 Rx 8  00 00 00 00 18 A2 0E 00 
   7239     14573.722 DT     0080 Rx 0  
   7240     14573.823 DT     0201 Rx 6  0F 00 2F 6E 1D 00 
   7241     14574.843 DT     0181 Rx 8  00 80 37 92 30 63 1D 00 
   7242     14574.962 DT     0281 Rx 8  00 00 00 00 08 8D 0B 00 
   7243     14577.708 DT     0080 Rx 0  
   7244     14577.814 DT     0201 Rx 6  0F 00 10 7B 1D 00 
   7245     14578.793 DT     0181 Rx 8  00 80 37 92 B1 71 1D 00 
   7246     14578.917 DT     0281 Rx 8  00 00 00 00 10 4A 0F 00 
   7247     14581.700 DT     0080 Rx 0  
   7248     14581.800 DT     0201 Rx 6  0F 00 5B 87 1D 00 
   7249     14582.836 DT     0181 Rx 8  00 80 37 92 AA 7E 1D 00 
   7250     14582.958 DT     0281 Rx 8  00 00 00 00 28 E1 0A 00 
   7251     14585.689 DT     0080 Rx 0  
   7252     14585.790 DT     0201 Rx 6  0F 00 10 93 1D 00 
   7253     14586.811 DT     0181 Rx 8  00 80 37 92 DD 89 1D 00 
   7254     14586.933 DT     0281 Rx 8  00 00 00 00 40 5A 0B 00 
   7255     14589.678 DT     0080 Rx 0  
   7256     14589.780 DT     0201 Rx 6  0F 00 2E 9E 1D 00 
   7257     14590.827 DT     0181 Rx 8  00 80 37 92 D1 95 1D 00 
   7258     14590.948 DT     0281 Rx 8  00 00 00 00 48 AC 0B 00 
   7259     14593.667 DT     0080 Rx 0  
   7260     14593.768 DT     0201 Rx 6  0F 00 B5 A8 1D 00 
   7261     14594.781 DT     0181 Rx 8  00 80 37 92 6A A1 1D 00 
   7262     14594.901 DT     0281 Rx 8  00 00 00 00 B8 C9 0A 00 
   7263     14597.655 DT     0080 Rx 0  
   7264     14597.756 DT     0201 Rx 6  0F 00 A4 B2 1D 00 
   7265     14598.681 DT     0181 Rx 8  00 80 37 92 70 AB 1D 00 
   7266     14598.805 DT     0281 Rx 8  00 00 00 00 00 47 09 00 
   7267     14601.645 DT     0080 Rx 0  
   7268     14601.746 DT     0201 Rx 6  0F 00 FB BB 1D 00 
   7269     14602.806 DT     0181 Rx 8  00 80 37 92 81 B4 1D 00 
   7270     14602.928 DT     0281 Rx 8  00 00 00 00 68 0C 09 00 
   7271     14605.634 DT     0080 Rx 0  
   7272     14605.736 DT     0201 Rx 6  0F 00 BA C4 1D 00 
   7273     14606.816 DT     0181 Rx 8  00 80 37 92 16 BE 1D 00 
   7274     14606.937 DT     0281 Rx 8  00 00 00 00 40 E3 09 00 
   7275     14609.622 DT     0080 Rx 0  
   7276     14609.726 DT     0201 Rx 6  0F 00 DF CC 1D 00 
   7277     14610.774 DT     0181 Rx 8  00 80 37 92 3E C7 1D 00 
   7278     14610.898 DT     0281 Rx 8  00 00 00 00 20 1E 08 00 
   7279     14613.610 DT     0080 Rx 0  
   7280     14613.712 DT     0201 Rx 6  0F 00 6C D4 1D 00 
   7281     14614.801 DT     0181 Rx 8  00 80 37 92 E4 CE 1D 00 
   7282     14614.923 DT     0281 Rx 8  00 00 00 00 10 FD 06 00 
   7283     14617.600 DT     0080 Rx 0  
   7284     14617.700 DT     0201 Rx 6  0F 00 5F DB 1D 00 
   7285     14618.672 DT     0181 Rx 8  00 80 37 92 F0 D5 1D 00 
   7286     14618.793 DT     0281 Rx 8  00 00 00 00 D0 DD 06 00 
   7287     14621.590 DT     0080 Rx 0  
   7288     14621.688 DT     0201 Rx 6  0F 00 B8 E1 1D 00 
   7289     14622.800 DT     0181 Rx 8  00 80 37 92 F0 DC 1D 00 
   7290     14622.924 DT     0281 Rx 8  00 00 00 00 90 BE 06 00 
   7291     14625.579 DT     0080 Rx 0  
   7292     14625.683 DT     0201 Rx 6  0F 00 77 E7 1D 00 
   7293     14626.754 DT     0181 Rx 8  00 80 37 92 13 E3 1D 00 
   7294     14626.878 DT     0281 Rx 8  00 00 00 00 98 99 05 00 
   7295     14629.566 DT     0080 Rx 0  
   7296     14629.668 DT     0201 Rx 6  0F 00 9C EC 1D 00 
   7297     14630.791 DT     0181 Rx 8  00 80 37 92 CB E8 1D 00 
   7298     14630.913 DT     0281 Rx 8  00 00 00 00 F8 89 05 00 
   7299     14633.555 DT     0080 Rx 0  
   7300     14633.660 DT     0201 Rx 6  0F 00 27 F1 1D 00 
   7301     14634.754 DT     0181 Rx 8  00 80 37 92 E9 ED 1D 00 
   7302     14634.876 DT     0281 Rx 8  00 00 00 00 78 CE 04 00 
   7303     14637.543 DT     0080 Rx 0  
   7304     14637.647 DT     0201 Rx 6  0F 00 17 F5 1D 00 
   7305     14638.787 DT     0181 Rx 8  00 80 37 92 67 F2 1D 00 
   7306     14638.911 DT     0281 Rx 8  00 00 00 00 28 0B 04 00 
   7307     14641.534 DT     0080 Rx 0  
   7308     14641.637 DT     0201 Rx 6  0F 00 6C F8 1D 00 
   7309     14642.739 DT     0181 Rx 8  00 80 37 92 1D F6 1D 00 
   7310     14642.860 DT     0281 Rx 8  00 00 00 00 40 8A 03 00 
   7311     14645.523 DT     0080 Rx 0  
   7312     14645.629 DT     0201 Rx 6  0F 00 26 FB 1D 00 
   7313     14646.639 DT     0181 Rx 8  00 80 37 92 29 F9 1D 00 
   7314     14646.763 DT     0281 Rx 8  00 00 00 00 D0 F5 02 00 
   7315     14649.513 DT     0080 Rx 0  
   7316     14649.614 DT     0201 Rx 6  0F 00 45 FD 1D 00 
   7317     14650.763 DT     0181 Rx 8  00 80 37 92 8B FB 1D 00 
   7318     14650.887 DT     0281 Rx 8  00 00 00 00 18 F0 01 00 
   7319     14653.503 DT     0080 Rx 0  
   7320     14653.603 DT     0201 Rx 6  0F 00 C9 FE 1D 00 
   7321     14654.626 DT     0181 Rx 8  00 80 37 92 81 FD 1D 00 
