;$FILEVERSION=2.0
;$STARTTIME=45224.5492104398
;$COLUMNS=N,O,T,I,d,l,D
;
;   Start time: 2023/10/25 13:10:51.782.0
;   Generated by PCAN-View v4.3.4.615





[TPDO1]
1=0x60640020
2=0x607A0020


;-------------------------------------------------------------------------------
;   Connection                 Bit rate
;   PCANLight_USB_16@pcan_usb  Nominal 1 MBit/s, Data 1 MBit/s
;-------------------------------------------------------------------------------
;   Message   Time    Type ID     Rx/Tx
;   Number    Offset  |    [hex]  |  Data Length
;   |         [ms]    |    |      |  |  Data [hex] ...
;   |         |       |    |      |  |  |
;---+-- ------+------ +- --+----- +- +- +- +- -- -- -- -- -- -- --
   8697   2400022.953 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8698   2400023.539 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8699   2400030.463 DT     0080 Rx 0  
   8700   2400031.607 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8701   2400033.513 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8702   2400040.436 DT     0080 Rx 0  
   8703   2400041.632 DT     0181 Rx 8  F4 FF 04 00 F3 FF 04 00 
   8704   2400042.940 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8705   2400043.062 DT     0297 Rx 8  00 00 00 00 00 01 64 07 
   8706   2400043.486 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8707   2400050.410 DT     0080 Rx 0  
   8708   2400051.593 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8709   2400052.950 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8710   2400053.461 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8711   2400060.384 DT     0080 Rx 0  
   8712   2400061.592 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8713   2400062.926 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8714   2400063.050 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8715   2400063.433 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8716   2400070.354 DT     0080 Rx 0  
   8717   2400071.581 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8718   2400072.919 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8719   2400073.044 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8720   2400073.404 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8721   2400080.327 DT     0080 Rx 0  
   8722   2400080.690 DT     0181 Rx 8  F4 FF 04 00 F3 FF 04 00 
   8723   2400082.913 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8724   2400083.034 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8725   2400083.378 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8726   2400090.299 DT     0080 Rx 0  
   8727   2400090.647 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8728   2400092.908 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8729   2400093.030 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8730   2400093.352 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8731   2400100.273 DT     0080 Rx 0  
   8732   2400100.636 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8733   2400102.899 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8734   2400103.024 DT     0297 Rx 8  00 00 00 00 00 01 5E 07 
   8735   2400103.323 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8736   2400110.247 DT     0080 Rx 0  
   8737   2400110.538 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8738   2400112.893 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8739   2400113.018 DT     0297 Rx 8  00 00 00 00 00 01 5D 07 
   8740   2400113.297 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8741   2400120.220 DT     0080 Rx 0  
   8742   2400120.520 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8743   2400122.885 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8744   2400123.007 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8745   2400123.271 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8746   2400130.195 DT     0080 Rx 0  
   8747   2400130.522 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8748   2400132.879 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8749   2400133.003 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8750   2400133.245 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8751   2400140.168 DT     0080 Rx 0  
   8752   2400140.524 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8753   2400142.873 DT     0197 Rx 8  18 60 00 00 DE 5D 00 00 
   8754   2400142.995 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8755   2400143.221 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8756   2400150.142 DT     0080 Rx 0  
   8757   2400150.601 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8758   2400152.867 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8759   2400152.989 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8760   2400153.193 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8761   2400160.119 DT     0080 Rx 0  
   8762   2400160.489 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8763   2400162.859 DT     0197 Rx 8  18 60 00 00 DE 5D 00 00 
   8764   2400163.169 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8765   2400170.092 DT     0080 Rx 0  
   8766   2400170.495 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8767   2400172.853 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8768   2400172.975 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8769   2400173.142 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8770   2400180.066 DT     0080 Rx 0  
   8771   2400180.444 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8772   2400182.845 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8773   2400182.969 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8774   2400183.118 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8775   2400190.042 DT     0080 Rx 0  
   8776   2400190.535 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8777   2400192.838 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8778   2400192.960 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8779   2400193.092 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8780   2400200.015 DT     0080 Rx 0  
   8781   2400200.548 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8782   2400202.832 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8783   2400202.954 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8784   2400203.068 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8785   2400209.989 DT     0080 Rx 0  
   8786   2400210.430 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8787   2400213.042 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8788   2400219.965 DT     0080 Rx 0  
   8789   2400220.521 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8790   2400222.817 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8791   2400222.942 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8792   2400223.046 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8793   2400229.940 DT     0080 Rx 0  
   8794   2400230.521 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8795   2400232.812 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8796   2400232.990 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8797   2400239.915 DT     0080 Rx 0  
   8798   2400240.411 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8799   2400242.704 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8800   2400242.828 DT     0297 Rx 8  00 00 00 00 00 01 5F 07 
   8801   2400242.933 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8802   2400249.791 DT     0080 Rx 0  
   8803   2400250.267 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8804   2400252.700 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8805   2400252.821 DT     0297 Rx 8  00 00 00 00 00 01 64 07 
   8806   2400252.926 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8807   2400259.768 DT     0080 Rx 0  
   8808   2400260.294 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8809   2400262.691 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8810   2400262.816 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8811   2400262.920 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8812   2400269.743 DT     0080 Rx 0  
   8813   2400270.275 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8814   2400272.687 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8815   2400272.798 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8816   2400279.715 DT     0080 Rx 0  
   8817   2400280.227 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8818   2400282.679 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8819   2400282.783 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8820   2400282.906 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8821   2400289.687 DT     0080 Rx 0  
   8822   2400290.326 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8823   2400292.671 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8824   2400292.774 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8825   2400292.898 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8826   2400299.660 DT     0080 Rx 0  
   8827   2400300.311 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8828   2400302.666 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8829   2400302.769 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8830   2400302.893 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8831   2400309.637 DT     0080 Rx 0  
   8832   2400310.304 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8833   2400312.656 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8834   2400312.762 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8835   2400312.886 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8836   2400319.608 DT     0080 Rx 0  
   8837   2400320.202 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8838   2400322.651 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8839   2400322.755 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8840   2400322.879 DT     0297 Rx 8  00 00 00 00 00 01 64 07 
   8841   2400329.583 DT     0080 Rx 0  
   8842   2400330.295 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8843   2400332.645 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8844   2400332.749 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8845   2400332.873 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8846   2400339.557 DT     0080 Rx 0  
   8847   2400340.289 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8848   2400342.607 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8849   2400342.726 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   8850   2400349.529 DT     0080 Rx 0  
   8851   2400350.190 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8852   2400352.580 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8853   2400352.700 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8854   2400359.506 DT     0080 Rx 0  
   8855   2400360.276 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8856   2400362.554 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8857   2400362.673 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8858   2400362.795 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8859   2400369.478 DT     0080 Rx 0  
   8860   2400370.126 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8861   2400372.529 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8862   2400372.651 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8863   2400372.772 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8864   2400379.454 DT     0080 Rx 0  
   8865   2400380.134 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8866   2400382.505 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8867   2400382.625 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8868   2400382.748 DT     0297 Rx 8  00 00 00 00 00 01 5F 07 
   8869   2400389.429 DT     0080 Rx 0  
   8870   2400390.234 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8871   2400392.480 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8872   2400392.604 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8873   2400392.726 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8874   2400399.405 DT     0080 Rx 0  
   8875   2400400.229 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8876   2400402.455 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8877   2400402.597 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   8878   2400402.718 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8879   2400409.379 DT     0080 Rx 0  
   8880   2400410.206 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8881   2400412.429 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8882   2400412.588 DT     0197 Rx 8  36 60 00 00 DE 5D 00 00 
   8883   2400419.352 DT     0080 Rx 0  
   8884   2400420.106 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8885   2400422.400 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8886   2400422.585 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8887   2400422.707 DT     0297 Rx 8  00 00 00 00 00 01 5F 07 
   8888   2400429.327 DT     0080 Rx 0  
   8889   2400430.185 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8890   2400432.375 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8891   2400432.575 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8892   2400432.700 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8893   2400439.298 DT     0080 Rx 0  
   8894   2400440.175 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8895   2400442.349 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8896   2400442.570 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8897   2400442.692 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8898   2400449.270 DT     0080 Rx 0  
   8899   2400450.038 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8900   2400452.319 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8901   2400452.581 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8902   2400459.244 DT     0080 Rx 0  
   8903   2400460.062 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8904   2400462.297 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8905   2400462.556 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8906   2400462.680 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8907   2400469.218 DT     0080 Rx 0  
   8908   2400470.131 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8909   2400472.269 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8910   2400472.551 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8911   2400472.673 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8912   2400479.193 DT     0080 Rx 0  
   8913   2400480.001 DT     0181 Rx 8  F4 FF 04 00 F3 FF 04 00 
   8914   2400482.244 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8915   2400482.560 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8916   2400489.168 DT     0080 Rx 0  
   8917   2400490.127 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8918   2400492.219 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8919   2400492.536 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   8920   2400492.661 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8921   2400499.142 DT     0080 Rx 0  
   8922   2400500.018 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8923   2400502.193 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8924   2400502.530 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8925   2400502.652 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   8926   2400509.118 DT     0080 Rx 0  
   8927   2400509.969 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8928   2400512.169 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8929   2400512.524 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8930   2400512.645 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8931   2400519.092 DT     0080 Rx 0  
   8932   2400520.061 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8933   2400522.144 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8934   2400522.516 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8935   2400529.067 DT     0080 Rx 0  
   8936   2400530.052 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8937   2400532.116 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8938   2400532.508 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8939   2400532.633 DT     0297 Rx 8  00 00 00 00 00 01 5E 07 
   8940   2400539.041 DT     0080 Rx 0  
   8941   2400539.953 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8942   2400542.095 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8943   2400542.502 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8944   2400542.624 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8945   2400549.016 DT     0080 Rx 0  
   8946   2400550.026 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8947   2400552.068 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8948   2400552.495 DT     0197 Rx 8  18 60 00 00 DE 5D 00 00 
   8949   2400558.992 DT     0080 Rx 0  
   8950   2400559.926 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   8951   2400562.044 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8952   2400562.488 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   8953   2400562.613 DT     0297 Rx 8  00 00 00 00 00 01 5B 07 
   8954   2400568.965 DT     0080 Rx 0  
   8955   2400569.916 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8956   2400572.016 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8957   2400572.483 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   8958   2400572.606 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8959   2400578.939 DT     0080 Rx 0  
   8960   2400580.014 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8961   2400580.409 DT     0717 Rx 1  05 
   8962   2400581.989 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8963   2400582.476 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   8964   2400582.598 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8965   2400588.912 DT     0080 Rx 0  
   8966   2400589.913 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8967   2400591.962 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8968   2400592.488 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8969   2400598.887 DT     0080 Rx 0  
   8970   2400599.984 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8971   2400601.935 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8972   2400602.461 DT     0197 Rx 8  18 60 00 00 DE 5D 00 00 
   8973   2400602.585 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8974   2400608.860 DT     0080 Rx 0  
   8975   2400609.888 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8976   2400611.911 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8977   2400612.454 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8978   2400612.578 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   8979   2400618.837 DT     0080 Rx 0  
   8980   2400619.964 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   8981   2400621.885 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8982   2400622.448 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   8983   2400622.570 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   8984   2400628.811 DT     0080 Rx 0  
   8985   2400629.870 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8986   2400631.862 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8987   2400632.440 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   8988   2400632.565 DT     0297 Rx 8  00 00 00 00 00 01 5F 07 
   8989   2400638.783 DT     0080 Rx 0  
   8990   2400639.957 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8991   2400641.834 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8992   2400642.435 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   8993   2400642.557 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   8994   2400648.758 DT     0080 Rx 0  
   8995   2400649.926 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   8996   2400651.809 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   8997   2400652.427 DT     0197 Rx 8  2C 60 00 00 E8 5D 00 00 
   8998   2400652.552 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   8999   2400658.732 DT     0080 Rx 0  
   9000   2400659.800 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   9001   2400661.785 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9002   2400662.422 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   9003   2400662.544 DT     0297 Rx 8  00 00 00 00 00 01 5E 07 
   9004   2400668.706 DT     0080 Rx 0  
   9005   2400669.826 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9006   2400671.756 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9007   2400672.414 DT     0197 Rx 8  2C 60 00 00 CA 5D 00 00 
   9008   2400672.536 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   9009   2400678.678 DT     0080 Rx 0  
   9010   2400679.900 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9011   2400681.728 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9012   2400682.409 DT     0197 Rx 8  2C 60 00 00 DE 5D 00 00 
   9013   2400682.531 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   9014   2400688.652 DT     0080 Rx 0  
   9015   2400689.887 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9016   2400691.703 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9017   2400692.401 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   9018   2400692.523 DT     0297 Rx 8  00 00 00 00 00 01 63 07 
   9019   2400698.627 DT     0080 Rx 0  
   9020   2400699.745 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   9021   2400701.678 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9022   2400702.394 DT     0197 Rx 8  18 60 00 00 D4 5D 00 00 
   9023   2400708.600 DT     0080 Rx 0  
   9024   2400709.739 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9025   2400711.650 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9026   2400712.387 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   9027   2400712.511 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   9028   2400718.574 DT     0080 Rx 0  
   9029   2400719.745 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9030   2400721.627 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9031   2400722.397 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   9032   2400728.550 DT     0080 Rx 0  
   9033   2400729.858 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   9034   2400731.601 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9035   2400732.392 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   9036   2400738.523 DT     0080 Rx 0  
   9037   2400739.811 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9038   2400741.574 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9039   2400742.368 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   9040   2400742.490 DT     0297 Rx 8  00 00 00 00 00 01 62 07 
   9041   2400748.498 DT     0080 Rx 0  
   9042   2400749.727 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9043   2400751.549 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9044   2400752.376 DT     0297 Rx 8  00 00 00 00 00 01 65 07 
   9045   2400758.474 DT     0080 Rx 0  
   9046   2400759.792 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9047   2400761.525 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9048   2400762.354 DT     0197 Rx 8  2C 60 00 00 D4 5D 00 00 
   9049   2400762.476 DT     0297 Rx 8  00 00 00 00 00 01 64 07 
   9050   2400768.448 DT     0080 Rx 0  
   9051   2400768.712 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9052   2400771.499 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9053   2400772.346 DT     0197 Rx 8  22 60 00 00 E8 5D 00 00 
   9054   2400772.471 DT     0297 Rx 8  00 00 00 00 00 01 61 07 
   9055   2400778.425 DT     0080 Rx 0  
   9056   2400778.696 DT     0181 Rx 8  F2 FF 04 00 F3 FF 04 00 
   9057   2400781.473 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9058   2400782.341 DT     0197 Rx 8  22 60 00 00 D4 5D 00 00 
   9059   2400782.463 DT     0297 Rx 8  00 00 00 00 00 01 60 07 
   9060   2400788.398 DT     0080 Rx 0  
   9061   2400788.650 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9062   2400791.449 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9063   2400792.333 DT     0197 Rx 8  22 60 00 00 DE 5D 00 00 
   9064   2400792.455 DT     0297 Rx 8  00 00 00 00 00 01 66 07 
   9065   2400798.373 DT     0080 Rx 0  
   9066   2400798.794 DT     0181 Rx 8  F3 FF 04 00 F3 FF 04 00 
   9067   2400801.423 DT     0201 Rx 6  0F 00 F3 FF 04 00 
   9068   2400802.345 DT     0297 Rx 8  00 00 00 00 00 01 64 07 
